race_id,umaban,racecourse,surface,running_style,corner4_rank,actual_corner4_rank,rank_diff,rank_abs_diff
202607020512,3,中京,芝,逃,7.0,3.0,-4.0,4.0
202607020512,4,中京,芝,差,15.0,9.0,-6.0,6.0
202607020512,5,中京,芝,先,12.0,2.0,-10.0,10.0
202607020512,6,中京,芝,差,11.0,9.0,-2.0,2.0
202607020512,7,中京,芝,先,4.0,6.0,2.0,2.0
202607020512,8,中京,芝,差,8.0,15.0,7.0,7.0
202607020512,9,中京,芝,差,18.0,16.0,-2.0,2.0
202607020512,10,中京,芝,先,9.0,3.0,-6.0,6.0
202607020512,11,中京,芝,先,5.0,3.0,-2.0,2.0
202607020512,12,中京,芝,先,2.0,12.0,10.0,10.0
202607020512,13,中京,芝,先,17.0,16.0,-1.0,1.0
202607020512,14,中京,芝,差,14.0,18.0,4.0,4.0
202607020512,15,中京,芝,先,1.0,6.0,5.0,5.0
202607020512,16,中京,芝,逃,10.0,1.0,-9.0,9.0
202607020512,17,中京,芝,先,6.0,9.0,3.0,3.0
202607020512,18,中京,芝,差,16.0,14.0,-2.0,2.0
202607020601,1,中京,芝,差,5.0,4.0,-1.0,1.0
202607020601,2,中京,芝,差,7.0,5.0,-2.0,2.0
202607020601,3,中京,芝,差,3.0,6.0,3.0,3.0
202607020601,4,中京,芝,差,10.0,6.0,-4.0,4.0
202607020601,5,中京,芝,追,16.0,14.0,-2.0,2.0
202607020601,6,中京,芝,差,13.0,12.0,-1.0,1.0
202607020601,7,中京,芝,追,12.0,12.0,0.0,0.0
202607020601,8,中京,芝,差,14.0,9.0,-5.0,5.0
202607020601,9,中京,芝,追,11.0,14.0,3.0,3.0
202607020601,10,中京,芝,差,8.0,10.0,2.0,2.0
202607020601,11,中京,芝,追,9.0,10.0,1.0,1.0
202607020601,12,中京,芝,差,4.0,14.0,10.0,10.0
202607020601,13,中京,芝,差,6.0,8.0,2.0,2.0
202607020601,14,中京,芝,差,2.0,1.0,-1.0,1.0
202607020601,15,中京,芝,逃,1.0,2.0,1.0,1.0
202607020601,16,中京,芝,差,15.0,2.0,-13.0,13.0
202607020602,1,中京,芝,不明,1.0,3.0,2.0,2.0
202607020602,2,中京,芝,不明,3.0,1.0,-2.0,2.0
202607020602,3,中京,芝,不明,5.0,5.0,0.0,0.0
202607020602,4,中京,芝,不明,8.0,2.0,-6.0,6.0
202607020602,5,中京,芝,不明,4.0,6.0,2.0,2.0
202607020602,6,中京,芝,不明,2.0,9.0,7.0,7.0
202607020602,7,中京,芝,不明,6.0,3.0,-3.0,3.0
202607020602,8,中京,芝,不明,9.0,7.0,-2.0,2.0
202607020602,9,中京,芝,不明,7.0,7.0,0.0,0.0
202607020603,1,中京,芝,不明,5.0,1.0,-4.0,4.0
202607020603,2,中京,芝,不明,1.0,4.0,3.0,3.0
202607020603,3,中京,芝,不明,8.0,7.0,-1.0,1.0
202607020603,4,中京,芝,不明,6.0,8.0,2.0,2.0
202607020603,5,中京,芝,不明,7.0,6.0,-1.0,1.0
202607020603,6,中京,芝,不明,2.0,3.0,1.0,1.0
202607020603,7,中京,芝,不明,4.0,2.0,-2.0,2.0
202607020603,8,中京,芝,不明,3.0,5.0,2.0,2.0
202607020604,1,中京,ダ,差,5.0,3.0,-2.0,2.0
202607020604,2,中京,ダ,差,8.0,10.0,2.0,2.0
202607020604,3,中京,ダ,追,7.0,16.0,9.0,9.0
202607020604,4,中京,ダ,逃,2.0,8.0,6.0,6.0
202607020604,5,中京,ダ,差,12.0,5.0,-7.0,7.0
202607020604,6,中京,ダ,先,1.0,1.0,0.0,0.0
202607020604,7,中京,ダ,先,3.0,2.0,-1.0,1.0
202607020604,8,中京,ダ,差,10.0,7.0,-3.0,3.0
202607020604,9,中京,ダ,差,16.0,12.0,-4.0,4.0
202607020604,10,中京,ダ,差,13.0,12.0,-1.0,1.0
202607020604,11,中京,ダ,差,9.0,12.0,3.0,3.0
202607020604,12,中京,ダ,先,6.0,3.0,-3.0,3.0
202607020604,13,中京,ダ,先,4.0,5.0,1.0,1.0
202607020604,14,中京,ダ,差,14.0,8.0,-6.0,6.0
202607020604,15,中京,ダ,差,11.0,15.0,4.0,4.0
202607020604,16,中京,ダ,差,15.0,10.0,-5.0,5.0
202607020605,1,中京,ダ,先,13.0,15.0,2.0,2.0
202607020605,2,中京,ダ,差,5.0,16.0,11.0,11.0
202607020605,3,中京,ダ,差,8.0,12.0,4.0,4.0
202607020605,4,中京,ダ,差,4.0,3.0,-1.0,1.0
202607020605,5,中京,ダ,先,9.0,12.0,3.0,3.0
202607020605,6,中京,ダ,逃,1.0,9.0,8.0,8.0
202607020605,7,中京,ダ,逃,2.0,2.0,0.0,0.0
202607020605,8,中京,ダ,先,10.0,1.0,-9.0,9.0
202607020605,9,中京,ダ,差,14.0,7.0,-7.0,7.0
202607020605,10,中京,ダ,先,11.0,14.0,3.0,3.0
202607020605,11,中京,ダ,差,16.0,5.0,-11.0,11.0
202607020605,12,中京,ダ,先,7.0,3.0,-4.0,4.0
202607020605,13,中京,ダ,逃,3.0,8.0,5.0,5.0
202607020605,14,中京,ダ,先,6.0,5.0,-1.0,1.0
202607020605,15,中京,ダ,差,12.0,9.0,-3.0,3.0
202607020605,16,中京,ダ,差,15.0,9.0,-6.0,6.0
202607020606,1,中京,芝,先,2.0,4.0,2.0,2.0
202607020606,2,中京,芝,先,4.0,2.0,-2.0,2.0
202607020606,3,中京,芝,逃,1.0,1.0,0.0,0.0
202607020606,4,中京,芝,差,5.0,6.0,1.0,1.0
202607020606,5,中京,芝,差,3.0,3.0,0.0,0.0
202607020606,6,中京,芝,追,6.0,5.0,-1.0,1.0
202607020606,7,中京,芝,差,7.0,6.0,-1.0,1.0
202607020607,1,中京,芝,差,9.0,15.0,6.0,6.0
202607020607,2,中京,芝,先,15.0,3.0,-12.0,12.0
202607020607,3,中京,芝,差,8.0,8.0,0.0,0.0
202607020607,4,中京,芝,先,6.0,12.0,6.0,6.0
202607020607,5,中京,芝,先,3.0,3.0,0.0,0.0
202607020607,6,中京,芝,差,11.0,8.0,-3.0,3.0
202607020607,7,中京,芝,差,4.0,17.0,13.0,13.0
202607020607,8,中京,芝,逃,7.0,6.0,-1.0,1.0
202607020607,9,中京,芝,先,5.0,2.0,-3.0,3.0
202607020607,10,中京,芝,差,10.0,6.0,-4.0,4.0
202607020607,11,中京,芝,先,13.0,12.0,-1.0,1.0
202607020607,12,中京,芝,逃,1.0,1.0,0.0,0.0
202607020607,13,中京,芝,差,14.0,18.0,4.0,4.0
202607020607,14,中京,芝,逃,2.0,3.0,1.0,1.0
202607020607,15,中京,芝,先,18.0,8.0,-10.0,10.0
202607020607,16,中京,芝,差,16.0,16.0,0.0,0.0
202607020607,17,中京,芝,差,17.0,11.0,-6.0,6.0
202607020607,18,中京,芝,先,12.0,14.0,2.0,2.0
202607020608,1,中京,ダ,差,11.0,4.0,-7.0,7.0
202607020608,2,中京,ダ,差,4.0,2.0,-2.0,2.0
202607020608,3,中京,ダ,差,8.0,9.0,1.0,1.0
202607020608,4,中京,ダ,差,9.0,7.0,-2.0,2.0
202607020608,5,中京,ダ,差,5.0,4.0,-1.0,1.0
202607020608,6,中京,ダ,先,2.0,4.0,2.0,2.0
202607020608,7,中京,ダ,差,6.0,11.0,5.0,5.0
202607020608,8,中京,ダ,差,10.0,9.0,-1.0,1.0
202607020608,9,中京,ダ,逃,3.0,1.0,-2.0,2.0
202607020608,10,中京,ダ,差,7.0,7.0,0.0,0.0
202607020608,11,中京,ダ,逃,1.0,2.0,1.0,1.0
202607020610,1,中京,ダ,逃,5.0,1.0,-4.0,4.0
202607020610,2,中京,ダ,先,1.0,2.0,1.0,1.0
202607020610,3,中京,ダ,差,16.0,13.0,-3.0,3.0
202607020610,4,中京,ダ,差,15.0,5.0,-10.0,10.0
202607020610,5,中京,ダ,差,11.0,8.0,-3.0,3.0
202607020610,6,中京,ダ,先,13.0,3.0,-10.0,10.0
202607020610,7,中京,ダ,差,8.0,15.0,7.0,7.0
202607020610,8,中京,ダ,逃,2.0,11.0,9.0,9.0
202607020610,9,中京,ダ,差,10.0,15.0,5.0,5.0
202607020610,10,中京,ダ,差,6.0,8.0,2.0,2.0
202607020610,11,中京,ダ,差,9.0,3.0,-6.0,6.0
202607020610,12,中京,ダ,差,14.0,13.0,-1.0,1.0
202607020610,13,中京,ダ,差,7.0,5.0,-2.0,2.0
202607020610,14,中京,ダ,差,3.0,5.0,2.0,2.0
202607020610,15,中京,ダ,逃,12.0,8.0,-4.0,4.0
202607020610,16,中京,ダ,先,4.0,11.0,7.0,7.0
202607020611,1,中京,芝,先,6.0,3.0,-3.0,3.0
202607020611,2,中京,芝,差,15.0,7.0,-8.0,8.0
202607020611,3,中京,芝,追,14.0,7.0,-7.0,7.0
202607020611,4,中京,芝,差,10.0,5.0,-5.0,5.0
202607020611,5,中京,芝,先,9.0,1.0,-8.0,8.0
202607020611,6,中京,芝,先,1.0,5.0,4.0,4.0
202607020611,7,中京,芝,先,12.0,14.0,2.0,2.0
202607020611,8,中京,芝,差,7.0,10.0,3.0,3.0
202607020611,9,中京,芝,先,13.0,17.0,4.0,4.0
202607020611,10,中京,芝,先,4.0,10.0,6.0,6.0
202607020611,11,中京,芝,差,16.0,7.0,-9.0,9.0
202607020611,13,中京,芝,差,17.0,12.0,-5.0,5.0
202607020611,14,中京,芝,先,5.0,12.0,7.0,7.0
202607020611,15,中京,芝,先,2.0,2.0,0.0,0.0
202607020611,16,中京,芝,逃,3.0,3.0,0.0,0.0
202607020611,17,中京,芝,逃,11.0,14.0,3.0,3.0
202607020611,18,中京,芝,先,8.0,16.0,8.0,8.0
202607020612,1,中京,芝,先,5.0,2.0,-3.0,3.0
202607020612,2,中京,芝,先,4.0,5.0,1.0,1.0
202607020612,3,中京,芝,差,9.0,7.0,-2.0,2.0
202607020612,4,中京,芝,追,14.0,10.0,-4.0,4.0
202607020612,5,中京,芝,先,3.0,7.0,4.0,4.0
202607020612,6,中京,芝,先,1.0,7.0,6.0,6.0
202607020612,8,中京,芝,差,13.0,1.0,-12.0,12.0
202607020612,9,中京,芝,差,7.0,13.0,6.0,6.0
202607020612,10,中京,芝,逃,2.0,4.0,2.0,2.0
202607020612,11,中京,芝,差,15.0,11.0,-4.0,4.0
202607020612,12,中京,芝,差,12.0,14.0,2.0,2.0
202607020612,13,中京,芝,差,6.0,11.0,5.0,5.0
202607020612,14,中京,芝,差,10.0,3.0,-7.0,7.0
202607020612,15,中京,芝,差,11.0,5.0,-6.0,6.0
202607020612,16,中京,芝,先,8.0,14.0,6.0,6.0
202607020701,1,中京,ダ,先,4.0,9.0,5.0,5.0
202607020701,2,中京,ダ,先,3.0,1.0,-2.0,2.0
202607020701,3,中京,ダ,差,11.0,5.0,-6.0,6.0
202607020701,4,中京,ダ,逃,2.0,2.0,0.0,0.0
202607020701,5,中京,ダ,差,15.0,14.0,-1.0,1.0
202607020701,6,中京,ダ,差,12.0,4.0,-8.0,8.0
202607020701,7,中京,ダ,差,7.0,9.0,2.0,2.0
202607020701,8,中京,ダ,追,16.0,11.0,-5.0,5.0
202607020701,9,中京,ダ,先,14.0,16.0,2.0,2.0
202607020701,10,中京,ダ,追,9.0,11.0,2.0,2.0
202607020701,11,中京,ダ,先,10.0,11.0,1.0,1.0
202607020701,12,中京,ダ,差,8.0,15.0,7.0,7.0
202607020701,13,中京,ダ,先,6.0,5.0,-1.0,1.0
202607020701,14,中京,ダ,逃,1.0,7.0,6.0,6.0
202607020701,15,中京,ダ,差,5.0,7.0,2.0,2.0
202607020701,16,中京,ダ,差,13.0,3.0,-10.0,10.0
202607020702,1,中京,芝,追,12.0,14.0,2.0,2.0
202607020702,2,中京,芝,追,14.0,14.0,0.0,0.0
202607020702,3,中京,芝,逃,5.0,1.0,-4.0,4.0
202607020702,4,中京,芝,差,6.0,2.0,-4.0,4.0
202607020702,5,中京,芝,差,13.0,4.0,-9.0,9.0
202607020702,6,中京,芝,差,8.0,4.0,-4.0,4.0
202607020702,7,中京,芝,差,11.0,9.0,-2.0,2.0
202607020702,8,中京,芝,差,10.0,12.0,2.0,2.0
202607020702,9,中京,芝,差,2.0,4.0,2.0,2.0
202607020702,10,中京,芝,先,9.0,7.0,-2.0,2.0
202607020702,11,中京,芝,先,7.0,9.0,2.0,2.0
202607020702,12,中京,芝,先,15.0,12.0,-3.0,3.0
202607020702,13,中京,芝,先,1.0,7.0,6.0,6.0
202607020702,14,中京,芝,差,3.0,9.0,6.0,6.0
202607020702,15,中京,芝,先,4.0,2.0,-2.0,2.0
202607020703,1,中京,芝,不明,2.0,7.0,5.0,5.0
202607020703,2,中京,芝,不明,6.0,3.0,-3.0,3.0
202607020703,3,中京,芝,不明,4.0,1.0,-3.0,3.0
202607020703,4,中京,芝,不明,3.0,5.0,2.0,2.0
202607020703,5,中京,芝,不明,1.0,5.0,4.0,4.0
202607020703,6,中京,芝,不明,5.0,2.0,-3.0,3.0
202607020703,7,中京,芝,不明,7.0,3.0,-4.0,4.0
202607020704,1,中京,芝,差,3.0,10.0,7.0,7.0
202607020704,2,中京,芝,先,6.0,3.0,-3.0,3.0
202607020704,3,中京,芝,差,13.0,14.0,1.0,1.0
202607020704,4,中京,芝,先,8.0,7.0,-1.0,1.0
202607020704,5,中京,芝,先,5.0,5.0,0.0,0.0
202607020704,6,中京,芝,差,14.0,12.0,-2.0,2.0
202607020704,7,中京,芝,差,11.0,7.0,-4.0,4.0
202607020704,8,中京,芝,差,12.0,3.0,-9.0,9.0
202607020704,9,中京,芝,差,10.0,12.0,2.0,2.0
202607020704,10,中京,芝,逃,2.0,5.0,3.0,3.0
202607020704,11,中京,芝,差,4.0,1.0,-3.0,3.0
202607020704,12,中京,芝,先,7.0,10.0,3.0,3.0
202607020704,13,中京,芝,先,9.0,2.0,-7.0,7.0
202607020704,14,中京,芝,先,1.0,7.0,6.0,6.0
202607020705,1,中京,ダ,差,9.0,8.0,-1.0,1.0
202607020705,2,中京,ダ,逃,5.0,1.0,-4.0,4.0
202607020705,3,中京,ダ,差,7.0,8.0,1.0,1.0
202607020705,4,中京,ダ,差,8.0,4.0,-4.0,4.0
202607020705,5,中京,ダ,差,13.0,12.0,-1.0,1.0
202607020705,6,中京,ダ,差,2.0,4.0,2.0,2.0
202607020705,7,中京,ダ,差,3.0,10.0,7.0,7.0
202607020705,8,中京,ダ,差,14.0,14.0,0.0,0.0
202607020705,9,中京,ダ,差,15.0,16.0,1.0,1.0
202607020705,10,中京,ダ,差,12.0,10.0,-2.0,2.0
202607020705,11,中京,ダ,先,4.0,7.0,3.0,3.0
202607020705,12,中京,ダ,差,11.0,13.0,2.0,2.0
202607020705,13,中京,ダ,追,6.0,3.0,-3.0,3.0
202607020705,14,中京,ダ,逃,1.0,2.0,1.0,1.0
202607020705,15,中京,ダ,差,16.0,15.0,-1.0,1.0
202607020705,16,中京,ダ,差,10.0,4.0,-6.0,6.0
202607020706,1,中京,芝,逃,2.0,5.0,3.0,3.0
202607020706,2,中京,芝,差,9.0,10.0,1.0,1.0
202607020706,3,中京,芝,追,11.0,10.0,-1.0,1.0
202607020706,4,中京,芝,差,6.0,8.0,2.0,2.0
202607020706,5,中京,芝,差,7.0,8.0,1.0,1.0
202607020706,6,中京,芝,先,10.0,3.0,-7.0,7.0
202607020706,7,中京,芝,先,4.0,1.0,-3.0,3.0
202607020706,8,中京,芝,逃,1.0,2.0,1.0,1.0
202607020706,9,中京,芝,逃,5.0,3.0,-2.0,2.0
202607020706,10,中京,芝,先,3.0,5.0,2.0,2.0
202607020706,11,中京,芝,差,8.0,5.0,-3.0,3.0
202607020707,1,中京,芝,先,5.0,3.0,-2.0,2.0
202607020707,2,中京,芝,差,6.0,5.0,-1.0,1.0
202607020707,3,中京,芝,差,8.0,7.0,-1.0,1.0
202607020707,4,中京,芝,逃,4.0,2.0,-2.0,2.0
202607020707,5,中京,芝,差,2.0,7.0,5.0,5.0
202607020707,6,中京,芝,差,3.0,5.0,2.0,2.0
202607020707,7,中京,芝,先,1.0,3.0,2.0,2.0
202607020707,8,中京,芝,先,7.0,1.0,-6.0,6.0
202607020708,1,中京,芝,先,1.0,1.0,0.0,0.0
202607020708,2,中京,芝,差,10.0,10.0,0.0,0.0
202607020708,3,中京,芝,差,9.0,2.0,-7.0,7.0
202607020708,4,中京,芝,追,8.0,9.0,1.0,1.0
202607020708,5,中京,芝,差,6.0,5.0,-1.0,1.0
202607020708,6,中京,芝,逃,5.0,5.0,0.0,0.0
202607020708,7,中京,芝,先,2.0,2.0,0.0,0.0
202607020708,8,中京,芝,差,4.0,2.0,-2.0,2.0
202607020708,9,中京,芝,差,3.0,5.0,2.0,2.0
202607020708,10,中京,芝,差,7.0,8.0,1.0,1.0
202607020709,1,中京,ダ,差,11.0,9.0,-2.0,2.0
202607020709,2,中京,ダ,先,6.0,6.0,0.0,0.0
202607020709,3,中京,ダ,先,3.0,4.0,1.0,1.0
202607020709,4,中京,ダ,先,16.0,15.0,-1.0,1.0
202607020709,5,中京,ダ,先,7.0,13.0,6.0,6.0
202607020709,6,中京,ダ,差,8.0,6.0,-2.0,2.0
202607020709,7,中京,ダ,差,5.0,6.0,1.0,1.0
202607020709,8,中京,ダ,先,12.0,9.0,-3.0,3.0
202607020709,9,中京,ダ,先,1.0,4.0,3.0,3.0
202607020709,10,中京,ダ,逃,2.0,3.0,1.0,1.0
202607020709,11,中京,ダ,逃,9.0,16.0,7.0,7.0
202607020709,12,中京,ダ,差,14.0,14.0,0.0,0.0
202607020709,13,中京,ダ,先,4.0,1.0,-3.0,3.0
202607020709,14,中京,ダ,差,13.0,9.0,-4.0,4.0
202607020709,15,中京,ダ,先,10.0,2.0,-8.0,8.0
202607020709,16,中京,ダ,差,15.0,9.0,-6.0,6.0
202607020710,1,中京,ダ,先,9.0,13.0,4.0,4.0
202607020710,2,中京,ダ,追,16.0,16.0,0.0,0.0
202607020710,3,中京,ダ,差,11.0,8.0,-3.0,3.0
202607020710,4,中京,ダ,先,10.0,13.0,3.0,3.0
202607020710,5,中京,ダ,差,8.0,8.0,0.0,0.0
202607020710,6,中京,ダ,先,6.0,11.0,5.0,5.0
202607020710,7,中京,ダ,差,13.0,4.0,-9.0,9.0
202607020710,8,中京,ダ,逃,5.0,2.0,-3.0,3.0
202607020710,9,中京,ダ,先,3.0,1.0,-2.0,2.0
202607020710,10,中京,ダ,先,7.0,4.0,-3.0,3.0
202607020710,11,中京,ダ,先,4.0,11.0,7.0,7.0
202607020710,12,中京,ダ,差,15.0,8.0,-7.0,7.0
202607020710,13,中京,ダ,差,12.0,15.0,3.0,3.0
202607020710,14,中京,ダ,逃,1.0,3.0,2.0,2.0
202607020710,15,中京,ダ,追,14.0,7.0,-7.0,7.0
202607020710,16,中京,ダ,逃,2.0,4.0,2.0,2.0
202607020711,1,中京,芝,差,1.0,8.0,7.0,7.0
202607020711,2,中京,芝,差,11.0,10.0,-1.0,1.0
202607020711,3,中京,芝,先,12.0,5.0,-7.0,7.0
202607020711,4,中京,芝,先,6.0,8.0,2.0,2.0
202607020711,5,中京,芝,差,15.0,13.0,-2.0,2.0
202607020711,6,中京,芝,差,10.0,3.0,-7.0,7.0
202607020711,7,中京,芝,差,7.0,10.0,3.0,3.0
202607020711,8,中京,芝,差,2.0,5.0,3.0,3.0
202607020711,9,中京,芝,先,5.0,1.0,-4.0,4.0
202607020711,10,中京,芝,差,9.0,5.0,-4.0,4.0
202607020711,11,中京,芝,先,3.0,10.0,7.0,7.0
202607020711,12,中京,芝,逃,4.0,15.0,11.0,11.0
202607020711,13,中京,芝,先,8.0,2.0,-6.0,6.0
202607020711,14,中京,芝,差,14.0,13.0,-1.0,1.0
202607020711,15,中京,芝,差,13.0,3.0,-10.0,10.0
202607020712,1,中京,ダ,先,6.0,1.0,-5.0,5.0
202607020712,2,中京,ダ,先,11.0,2.0,-9.0,9.0
202607020712,3,中京,ダ,差,12.0,13.0,1.0,1.0
202607020712,4,中京,ダ,先,9.0,9.0,0.0,0.0
202607020712,5,中京,ダ,先,1.0,4.0,3.0,3.0
202607020712,6,中京,ダ,差,8.0,10.0,2.0,2.0
202607020712,7,中京,ダ,先,3.0,2.0,-1.0,1.0
202607020712,8,中京,ダ,差,13.0,13.0,0.0,0.0
202607020712,9,中京,ダ,差,5.0,7.0,2.0,2.0
202607020712,10,中京,ダ,差,15.0,6.0,-9.0,9.0
202607020712,11,中京,ダ,逃,2.0,10.0,8.0,8.0
202607020712,12,中京,ダ,差,14.0,16.0,2.0,2.0
202607020712,13,中京,ダ,追,16.0,15.0,-1.0,1.0
202607020712,14,中京,ダ,差,10.0,10.0,0.0,0.0
202607020712,15,中京,ダ,先,4.0,4.0,0.0,0.0
202607020712,16,中京,ダ,差,7.0,7.0,0.0,0.0
202607020801,1,中京,芝,先,5.0,3.0,-2.0,2.0
202607020801,2,中京,芝,先,3.0,5.0,2.0,2.0
202607020801,3,中京,芝,追,10.0,10.0,0.0,0.0
202607020801,4,中京,芝,先,6.0,5.0,-1.0,1.0
202607020801,5,中京,芝,逃,1.0,5.0,4.0,4.0
202607020801,6,中京,芝,先,8.0,1.0,-7.0,7.0
202607020801,7,中京,芝,逃,9.0,2.0,-7.0,7.0
202607020801,8,中京,芝,先,4.0,8.0,4.0,4.0
202607020801,9,中京,芝,先,2.0,3.0,1.0,1.0
202607020801,10,中京,芝,差,7.0,9.0,2.0,2.0
202607020802,1,中京,ダ,不明,10.0,10.0,0.0,0.0
202607020802,2,中京,ダ,不明,1.0,3.0,2.0,2.0
202607020802,3,中京,ダ,不明,3.0,6.0,3.0,3.0
202607020802,4,中京,ダ,不明,5.0,2.0,-3.0,3.0
202607020802,5,中京,ダ,不明,11.0,8.0,-3.0,3.0
202607020802,6,中京,ダ,不明,12.0,12.0,0.0,0.0
202607020802,7,中京,ダ,不明,2.0,5.0,3.0,3.0
202607020802,8,中京,ダ,不明,8.0,10.0,2.0,2.0
202607020802,9,中京,ダ,不明,6.0,6.0,0.0,0.0
202607020802,10,中京,ダ,不明,9.0,3.0,-6.0,6.0
202607020802,11,中京,ダ,不明,7.0,8.0,1.0,1.0
202607020802,12,中京,ダ,不明,4.0,1.0,-3.0,3.0
202607020803,1,中京,芝,不明,7.0,3.0,-4.0,4.0
202607020803,2,中京,芝,不明,2.0,3.0,1.0,1.0
202607020803,3,中京,芝,不明,3.0,6.0,3.0,3.0
202607020803,4,中京,芝,不明,8.0,6.0,-2.0,2.0
202607020803,5,中京,芝,不明,4.0,3.0,-1.0,1.0
202607020803,6,中京,芝,不明,6.0,8.0,2.0,2.0
202607020803,7,中京,芝,不明,5.0,1.0,-4.0,4.0
202607020803,8,中京,芝,不明,1.0,2.0,1.0,1.0
202607020804,1,中京,芝,先,12.0,10.0,-2.0,2.0
202607020804,2,中京,芝,逃,1.0,1.0,0.0,0.0
202607020804,3,中京,芝,先,8.0,3.0,-5.0,5.0
202607020804,4,中京,芝,差,9.0,2.0,-7.0,7.0
202607020804,5,中京,芝,追,15.0,6.0,-9.0,9.0
202607020804,6,中京,芝,差,5.0,3.0,-2.0,2.0
202607020804,7,中京,芝,先,2.0,5.0,3.0,3.0
202607020804,8,中京,芝,先,3.0,17.0,14.0,14.0
202607020804,9,中京,芝,先,7.0,6.0,-1.0,1.0
202607020804,10,中京,芝,追,18.0,14.0,-4.0,4.0
202607020804,11,中京,芝,差,10.0,10.0,0.0,0.0
202607020804,12,中京,芝,先,14.0,8.0,-6.0,6.0
202607020804,13,中京,芝,差,13.0,14.0,1.0,1.0
202607020804,14,中京,芝,差,16.0,12.0,-4.0,4.0
202607020804,15,中京,芝,差,17.0,17.0,0.0,0.0
202607020804,16,中京,芝,差,11.0,8.0,-3.0,3.0
202607020804,17,中京,芝,差,6.0,14.0,8.0,8.0
202607020804,18,中京,芝,先,4.0,13.0,9.0,9.0
202607020805,1,中京,ダ,差,10.0,11.0,1.0,1.0
202607020805,2,中京,ダ,先,5.0,3.0,-2.0,2.0
202607020805,3,中京,ダ,差,4.0,1.0,-3.0,3.0
202607020805,4,中京,ダ,差,9.0,12.0,3.0,3.0
202607020805,5,中京,ダ,差,13.0,12.0,-1.0,1.0
202607020805,6,中京,ダ,差,8.0,4.0,-4.0,4.0
202607020805,7,中京,ダ,差,11.0,9.0,-2.0,2.0
202607020805,8,中京,ダ,差,7.0,2.0,-5.0,5.0
202607020805,9,中京,ダ,逃,2.0,9.0,7.0,7.0
202607020805,10,中京,ダ,逃,16.0,12.0,-4.0,4.0
202607020805,11,中京,ダ,差,6.0,5.0,-1.0,1.0
202607020805,12,中京,ダ,差,14.0,15.0,1.0,1.0
202607020805,13,中京,ダ,差,15.0,15.0,0.0,0.0
202607020805,14,中京,ダ,先,3.0,5.0,2.0,2.0
202607020805,15,中京,ダ,先,1.0,5.0,4.0,4.0
202607020805,16,中京,ダ,差,12.0,8.0,-4.0,4.0
202607020806,1,中京,芝,差,6.0,7.0,1.0,1.0
202607020806,2,中京,芝,差,3.0,3.0,0.0,0.0
202607020806,3,中京,芝,先,4.0,3.0,-1.0,1.0
202607020806,4,中京,芝,差,5.0,5.0,0.0,0.0
202607020806,5,中京,芝,逃,1.0,1.0,0.0,0.0
202607020806,6,中京,芝,先,2.0,2.0,0.0,0.0
202607020806,7,中京,芝,差,7.0,5.0,-2.0,2.0
202607020807,1,中京,芝,差,14.0,8.0,-6.0,6.0
202607020807,2,中京,芝,差,11.0,13.0,2.0,2.0
202607020807,3,中京,芝,差,3.0,6.0,3.0,3.0
202607020807,4,中京,芝,差,7.0,11.0,4.0,4.0
202607020807,5,中京,芝,差,10.0,12.0,2.0,2.0
202607020807,6,中京,芝,差,15.0,15.0,0.0,0.0
202607020807,7,中京,芝,先,5.0,8.0,3.0,3.0
202607020807,8,中京,芝,追,16.0,13.0,-3.0,3.0
202607020807,9,中京,芝,逃,6.0,1.0,-5.0,5.0
202607020807,10,中京,芝,先,8.0,4.0,-4.0,4.0
202607020807,11,中京,芝,差,9.0,5.0,-4.0,4.0
202607020807,12,中京,芝,先,1.0,6.0,5.0,5.0
202607020807,13,中京,芝,追,13.0,15.0,2.0,2.0
202607020807,14,中京,芝,先,2.0,2.0,0.0,0.0
202607020807,15,中京,芝,差,4.0,3.0,-1.0,1.0
202607020807,16,中京,芝,差,12.0,8.0,-4.0,4.0
202607020808,1,中京,ダ,先,1.0,8.0,7.0,7.0
202607020808,2,中京,ダ,先,3.0,6.0,3.0,3.0
202607020808,3,中京,ダ,先,11.0,15.0,4.0,4.0
202607020808,4,中京,ダ,差,12.0,11.0,-1.0,1.0
202607020808,5,中京,ダ,逃,6.0,1.0,-5.0,5.0
202607020808,6,中京,ダ,差,7.0,11.0,4.0,4.0
202607020808,7,中京,ダ,差,16.0,16.0,0.0,0.0
202607020808,8,中京,ダ,先,4.0,8.0,4.0,4.0
202607020808,9,中京,ダ,先,15.0,2.0,-13.0,13.0
202607020808,10,中京,ダ,先,5.0,7.0,2.0,2.0
202607020808,11,中京,ダ,差,10.0,11.0,1.0,1.0
202607020808,12,中京,ダ,差,9.0,14.0,5.0,5.0
202607020808,13,中京,ダ,差,14.0,4.0,-10.0,10.0
202607020808,14,中京,ダ,差,13.0,8.0,-5.0,5.0
202607020808,15,中京,ダ,先,2.0,2.0,0.0,0.0
202607020808,16,中京,ダ,先,8.0,4.0,-4.0,4.0
202607020809,1,中京,芝,差,16.0,16.0,0.0,0.0
202607020809,2,中京,芝,差,11.0,12.0,1.0,1.0
202607020809,3,中京,芝,差,5.0,4.0,-1.0,1.0
202607020809,4,中京,芝,差,6.0,6.0,0.0,0.0
202607020809,5,中京,芝,差,12.0,16.0,4.0,4.0
202607020809,6,中京,芝,逃,2.0,3.0,1.0,1.0
